index,name,u,v,z_norm,x_norm,y_norm
0,center.lips.upper.outer,521.7430686950684,252.63067960739136,-0.042262110859155655,0.5434823632240295,0.46783459186553955
1,,469.9090003967285,258.7561422586441,-0.07102826237678528,0.48948854207992554,0.4791780412197113
2,center.nose.attachment_to_philtrum,485.0232696533203,256.987139582634,-0.03943759948015213,0.505232572555542,0.47590211033821106
3,,424.8857116699219,271.55216217041016,-0.05055772885680199,0.44258928298950195,0.5028743743896484
4,center.nose.tip,455.7436752319336,259.73575472831726,-0.07473482191562653,0.47473299503326416,0.4809921383857727
5,,437.6327133178711,260.46870589256287,-0.06852995604276657,0.4558674097061157,0.4823494553565979
6,,393.0036163330078,261.7232394218445,-0.030258333310484886,0.4093787670135498,0.4846726655960083
7,,391.2656021118164,347.72838950157166,0.02475045993924141,0.4075683355331421,0.6439414620399475
8,,352.9541015625,263.0204039812088,-0.019208455458283424,0.3676605224609375,0.4870748221874237
9,,333.8304805755615,264.0962219238281,-0.02030249312520027,0.3477400839328766,0.48906707763671875
10,center.front.trichion,278.2763385772705,267.5379091501236,-0.0016719949198886752,0.2898711860179901,0.4954405725002289
11,,525.9021377563477,252.21532881259918,-0.04093429818749428,0.5478147268295288,0.4670654237270355
12,,529.9813270568848,251.85121893882751,-0.03675411641597748,0.5520638823509216,0.4663911461830139
13,center.lips.upper.inner,532.401065826416,251.49055302143097,-0.030555440112948418,0.5545844435691833,0.4657232463359833
14,center.lips.lower.inner,558.1390571594238,249.3708622455597,-0.023699074983596802,0.5813948512077332,0.46179789304733276
15,,563.5906219482422,248.78007888793945,-0.025079481303691864,0.587073564529419,0.46070384979248047
16,,570.7271003723145,248.2200014591217,-0.02698652446269989,0.5945073962211609,0.4596666693687439
17,center.lips.lower.outer,577.6365852355957,247.61365592479706,-0.02339390106499195,0.6017047762870789,0.4585438072681427
18,,590.3154945373535,252.05708384513855,-0.009853724390268326,0.6149119734764099,0.4667723774909973
19,,477.4849605560303,257.9131615161896,-0.06481783837080002,0.49738016724586487,0.47761696577072144
20,,478.1000518798828,268.7641668319702,-0.046865545213222504,0.49802088737487793,0.4977114200592041
21,,344.5283889770508,394.4577920436859,0.09277041256427765,0.35888373851776123,0.7304773926734924
22,,402.94641494750977,314.9448537826538,0.0087154945358634,0.419735848903656,0.5832312107086182
23,,404.7824192047119,326.797696352005,0.010388443246483803,0.4216483533382416,0.6051809191703796
24,,404.1343688964844,338.04755687713623,0.014744287356734276,0.4209733009338379,0.626013994216919
25,,396.03899002075195,352.3743510246277,0.026869725435972214,0.41254061460494995,0.6525450944900513
26,,398.4393310546875,304.8222613334656,0.009875446557998657,0.4150409698486328,0.5644856691360474
27,,358.52766036987305,335.1806080341339,0.006614850368350744,0.3734663128852844,0.6207048296928406
28,,359.3895721435547,321.13576769828796,0.005951866041868925,0.37436413764953613,0.5946958661079407
29,,362.27099418640137,347.8616416454315,0.011491699144244194,0.3773656189441681,0.6441882252693176
30,,369.2948055267334,355.58032035827637,0.01710713654756546,0.3846820890903473,0.6584820747375488
31,,405.44371604919434,362.2586989402771,0.03324127569794655,0.42233720421791077,0.6708494424819946
32,,598.1900024414062,296.15739583969116,0.006006420124322176,0.6231145858764648,0.548439621925354
33,left.eye.corner_outer,387.2183132171631,351.73908591270447,0.02963227406144142,0.40335240960121155,0.6513686776161194
34,,401.20914459228516,395.6314730644226,0.09345689415931702,0.41792619228363037,0.732650876045227
35,,393.9158535003662,375.8872067928314,0.04794054105877876,0.41032901406288147,0.6960874199867249
36,,461.8912124633789,319.5273756980896,-0.00637326342985034,0.481136679649353,0.5917173624038696
37,left.lips.philtrum_ridge,520.8008766174316,266.2995171546936,-0.03917447477579117,0.542500913143158,0.49314725399017334
38,,530.7464218139648,263.91946971416473,-0.033896174281835556,0.5528608560562134,0.4887397587299347
39,,527.6534271240234,278.62852692604065,-0.030550554394721985,0.5496389865875244,0.5159787535667419
40,,534.0134811401367,286.17809772491455,-0.01993977651000023,0.5562640428543091,0.5299594402313232
41,,533.6870384216309,273.561372756958,-0.027815666049718857,0.5559239983558655,0.5065951347351074
42,,537.3974418640137,280.47995924949646,-0.01813618093729019,0.5597890019416809,0.519407331943512
43,,557.5018501281738,307.65708804130554,0.0029792385175824165,0.5807310938835144,0.5697353482246399
44,,469.8365306854248,269.1592401266098,-0.06943421810865402,0.4894130527973175,0.49844303727149963
45,,456.44877433776855,272.1222496032715,-0.07259808480739594,0.4754674732685089,0.5039300918579102
46,,354.00501251220703,373.56675267219543,0.024636832997202873,0.3687552213668823,0.6917902827262878
47,,425.6037712097168,296.8789851665497,-0.007656012196093798,0.44333726167678833,0.5497758984565735
48,left.nose.wing.tip,468.7015914916992,297.2581422328949,-0.03624981269240379,0.48823082447052,0.5504780411720276
49,,461.4251232147217,298.840012550354,-0.03201907128095627,0.4806511700153351,0.5534074306488037
50,,461.5433406829834,354.3871021270752,0.012455231510102749,0.48077431321144104,0.6562724113464355
51,,439.5197868347168,272.01603412628174,-0.06386257708072662,0.45783311128616333,0.5037333965301514
52,,332.9063129425049,349.47083830833435,0.0016722609288990498,0.34677740931510925,0.6471682190895081
53,left.eyebrow.bend.lower,341.06122970581055,364.17521238327026,0.012846659868955612,0.355272114276886,0.6743985414505005
54,,319.5896244049072,386.0293686389923,0.06843075156211853,0.3329058587551117,0.7148692011833191
55,left.eyebrow.inner_lower,339.38438415527344,295.41646242141724,-0.013586508110165596,0.35352540016174316,0.5470675230026245
56,,365.696382522583,308.59777092933655,0.00870363786816597,0.3809337317943573,0.5714773535728455
57,,542.3264122009277,315.4508578777313,0.005919001065194607,0.5649233460426331,0.5841682553291321
58,,527.981071472168,367.019727230072,0.11830733716487885,0.5499802827835083,0.6796661615371704
59,,476.34653091430664,286.7265236377716,-0.032456327229738235,0.4961943030357361,0.5309750437736511
60,,480.2969741821289,276.5677213668823,-0.03446217253804207,0.5003093481063843,0.512162446975708
61,left.lips.corner,545.5036354064941,293.6839270591736,0.0029378344770520926,0.5682329535484314,0.5438591241836548
62,,545.4155731201172,290.529488325119,-0.0012975878780707717,0.5681412220001221,0.5380175709724426
63,,332.4066352844238,371.10342264175415,0.019833862781524658,0.34625691175460815,0.6872285604476929
64,,475.65253257751465,296.7693901062012,-0.02952711284160614,0.49547138810157776,0.5495729446411133
65,,330.0765895843506,327.840313911438,-0.0077074021100997925,0.34382978081703186,0.6071116924285889
66,,318.7449073791504,330.65624713897705,-0.009572525508701801,0.332025945186615,0.6123263835906982
67,,286.25269889831543,339.2647862434387,0.017868543043732643,0.29817989468574524,0.6282681226730347
68,,328.0912685394287,379.17567014694214,0.04085414111614227,0.3417617380619049,0.7021771669387817
69,,306.6957092285156,332.96353697776794,0.003388639772310853,0.3194746971130371,0.6165991425514221
70,,347.9409885406494,380.6034314632416,0.03665494918823242,0.36243852972984314,0.7048211693763733
71,,349.1477680206299,388.0309188365936,0.06316351890563965,0.36369559168815613,0.7185757756233215
72,,526.3325500488281,265.3614091873169,-0.038075558841228485,0.5482630729675293,0.4914100170135498
73,,530.9184837341309,276.2138307094574,-0.029818560928106308,0.553040087223053,0.5115070939064026
74,,535.8047103881836,283.52657318115234,-0.020233916118741035,0.5581299066543579,0.5250492095947266
75,,479.099178314209,283.4737229347229,-0.02974383905529976,0.499061644077301,0.5249513387680054
76,,545.489616394043,292.048659324646,0.0006001188303343952,0.5682183504104614,0.5408308506011963
77,,551.4689254760742,287.0902633666992,-0.006197323091328144,0.5744467973709106,0.5316486358642578
78,,545.3351211547852,289.0909767150879,-0.0016719077248126268,0.5680574178695679,0.5353536605834961
79,,470.47170639038086,281.8209779262543,-0.04977013170719147,0.49007469415664673,0.5218906998634338
80,,537.9971694946289,277.946172952652,-0.016142291948199272,0.5604137182235718,0.5147151350975037
81,,534.891529083252,271.334388256073,-0.022787295281887054,0.5571786761283875,0.5024710893630981
82,,532.8306770324707,262.4765807390213,-0.028106894344091415,0.555031955242157,0.4860677421092987
83,,588.7563514709473,270.3515088558197,-0.008842708542943,0.6132878661155701,0.500650942325592
84,,575.6494903564453,262.6478451490402,-0.02195087820291519,0.5996348857879639,0.48638489842414856
85,,569.0495109558105,262.44006514549255,-0.024579167366027832,0.592759907245636,0.486000120639801
86,,562.1781921386719,261.69501185417175,-0.02246907353401184,0.5856022834777832,0.4846203923225403
87,,557.274169921875,260.6578177213669,-0.021234042942523956,0.5804939270019531,0.4826996624469757
88,,552.4431610107422,276.5301275253296,-0.011076641269028187,0.5754616260528564,0.5120928287506104
89,,554.2242050170898,278.8992476463318,-0.012559819035232067,0.5773168802261353,0.5164800882339478
90,,557.2177505493164,281.675945520401,-0.014105838723480701,0.5804351568222046,0.5216221213340759
91,,560.57373046875,283.8232362270355,-0.011661462485790253,0.5839309692382812,0.5255985856056213
92,,514.6573448181152,305.1353394985199,-0.0148732028901577,0.5361014008522034,0.5650654435157776
93,,460.4043960571289,386.27665758132935,0.14173945784568787,0.4795879125595093,0.7153271436691284
94,,481.10401153564453,257.38659024238586,-0.048282451927661896,0.5011500120162964,0.47664183378219604
95,,549.5816802978516,281.9255840778351,-0.005154527723789215,0.5724809169769287,0.5220844149589539
96,,550.2756500244141,284.5080363750458,-0.006312456447631121,0.5732038021087646,0.5268667340278625
97,left.nose.hole.center,485.5276679992676,272.9432952404022,-0.035241808742284775,0.5057579874992371,0.5054505467414856
98,,484.24861907958984,291.5341901779175,-0.02090473286807537,0.5044256448745728,0.5398781299591064
99,,482.9937171936035,274.6333122253418,-0.035146698355674744,0.5031184554100037,0.508580207824707
100,,434.25856590270996,309.52512860298157,-0.0028438938315957785,0.4523526728153229,0.573194682598114
101,,444.2966651916504,328.6802852153778,0.0019893012940883636,0.4628090262413025,0.6086671948432922
102,,468.27661514282227,300.00410199165344,-0.02498394250869751,0.4877881407737732,0.5555631518363953
103,,299.3734359741211,368.7242925167084,0.041641831398010254,0.3118473291397095,0.6828227639198303
104,,313.02011489868164,362.168447971344,0.02119985595345497,0.3260626196861267,0.6706823110580444
105,left.eyebrow.bend.upper,322.41196632385254,354.66023683547974,0.004698540084064007,0.33584579825401306,0.6567782163619995
106,,568.8567924499512,299.00294065475464,-0.0021907323971390724,0.5925591588020325,0.5537091493606567
107,left.eyebrow.inner_upper,319.8841953277588,300.2525496482849,-0.017235413193702698,0.3332127034664154,0.5560232400894165
108,,306.7023181915283,301.85839891433716,-0.007643581368029118,0.31948158144950867,0.5589970350265503
109,,280.2713871002197,306.47101521492004,0.0029634274542331696,0.2919493615627289,0.5675389170646667
110,,401.35897636413574,347.1790301799774,0.021060146391391754,0.41808226704597473,0.6429241299629211
111,,416.07333183288574,374.8300087451935,0.04047473892569542,0.433409720659256,0.6941296458244324
112,,394.0207099914551,298.11726450920105,0.01150637585669756,0.4104382395744324,0.5520690083503723
113,,375.7269287109375,365.98628282546997,0.029736772179603577,0.39138221740722656,0.6777523756027222
114,,416.0016059875488,288.63898158073425,-0.012235969305038452,0.43333500623703003,0.5345166325569153
115,,462.2751045227051,290.7849848270416,-0.04892386123538017,0.4815365672111511,0.5384907126426697
116,,426.9587516784668,385.80557584762573,0.05496178939938545,0.4447486996650696,0.7144547700881958
117,,426.05987548828125,366.836199760437,0.027573205530643463,0.44381237030029297,0.6793262958526611
118,,430.7688045501709,351.53090357780457,0.014488478191196918,0.44871750473976135,0.6509831547737122
119,,427.27538108825684,328.445645570755,0.007869984954595566,0.4450785219669342,0.6082326769828796
120,,420.58836936950684,311.8142008781433,0.004205021075904369,0.43811288475990295,0.577433705329895
121,,413.1909370422363,299.3933951854706,0.0003486161876935512,0.43040722608566284,0.554432213306427
122,,396.53231620788574,273.3982837200165,-0.024778857827186584,0.413054496049881,0.5062931180000305
123,,456.1702537536621,380.8067858219147,0.04956142604351044,0.4751773476600647,0.7051977515220642
124,,372.4815273284912,375.554655790329,0.03677267208695412,0.38800159096717834,0.6954715847969055
125,,477.18475341796875,264.1939562559128,-0.06370491534471512,0.4970674514770508,0.4892480671405792
126,,439.3199157714844,295.46606183052063,-0.014531186781823635,0.4576249122619629,0.5471593737602234
127,,401.0343360900879,396.4259648323059,0.13613919913768768,0.41774410009384155,0.7341221570968628
128,,404.88006591796875,290.24322152137756,-0.001520263496786356,0.4217500686645508,0.5374874472618103
129,left.nose.wing.outer,469.3605709075928,300.5360805988312,-0.01201668567955494,0.4889172613620758,0.5565482974052429
130,,387.16970443725586,357.6604378223419,0.032501693814992905,0.40330177545547485,0.662334144115448
131,,453.50707054138184,291.84553027153015,-0.04366135969758034,0.4724031984806061,0.5404546856880188
132,,492.84130096435547,378.7493598461151,0.133633092045784,0.5133763551712036,0.7013877034187317
133,left.eye.corner_inner,388.77551078796387,297.65767335891724,0.015125364065170288,0.40497449040412903,0.5512179136276245
134,,444.87464904785156,282.4577558040619,-0.05605539679527283,0.4634110927581787,0.5230699181556702
135,,562.4616050720215,342.6997947692871,0.051560476422309875,0.5858975052833557,0.6346292495727539
136,,576.284008026123,340.6589448451996,0.07190585136413574,0.6002958416938782,0.6308498978614807
137,,458.69948387145996,388.7580120563507,0.0961030125617981,0.4778119623661041,0.7199222445487976
138,,543.6969566345215,356.56622529029846,0.0675172507762909,0.5663509964942932,0.6603078246116638
139,,373.68982315063477,392.123658657074,0.08225161582231522,0.3892602324485779,0.7261549234390259
140,,610.0695419311523,297.6081705093384,0.01290997676551342,0.6354891061782837,0.55112624168396
141,,480.7852363586426,262.23402321338654,-0.0471610501408577,0.5008179545402527,0.48561856150627136
142,,450.28907775878906,305.8679687976837,-0.009706826880574226,0.4690511226654053,0.566422164440155
143,,397.28811264038086,385.25035858154297,0.0613846518099308,0.41384178400039673,0.7134265899658203
144,,396.4639949798584,337.14295506477356,0.016038762405514717,0.41298332810401917,0.6243388056755066
145,left.eye.bottom,397.6047992706299,327.38819003105164,0.012252716347575188,0.41417166590690613,0.606274425983429
146,,552.898006439209,289.43360209465027,-0.004059239756315947,0.575935423374176,0.5359881520271301
147,,483.6724090576172,374.09721851348877,0.051922790706157684,0.5038254261016846,0.692772626876831
148,,630.2538299560547,274.56053853034973,0.014644656330347061,0.6565144062042236,0.5084454417228699
149,,607.697582244873,310.80058336257935,0.03948185220360756,0.6330183148384094,0.5755566358566284
150,,594.3254470825195,324.86924171447754,0.05349971354007721,0.6190890073776245,0.6016097068786621
151,,307.17098236083984,266.3492292165756,-0.012243184261023998,0.3199697732925415,0.49323931336402893
152,center.chin.tip,633.9272689819336,246.9639229774475,0.009940237738192081,0.6603409051895142,0.4573405981063843
153,,396.1713409423828,317.36997842788696,0.0112345851957798,0.41267848014831543,0.5877221822738647
154,,392.96719551086426,307.7429938316345,0.012658854015171528,0.40934082865715027,0.5698944330215454
155,,390.72200775146484,301.22339129447937,0.015210486017167568,0.4070020914077759,0.5578210949897766
156,,369.87035751342773,383.71660709381104,0.05075254663825035,0.38528162240982056,0.7105863094329834
157,,379.4374752044678,308.64933371543884,0.010853935964405537,0.39524737000465393,0.5715728402137756
158,,376.40095710754395,319.6182060241699,0.009290758520364761,0.3920843303203583,0.5918855667114258
159,left.eye.top,376.613245010376,330.2377259731293,0.010554530657827854,0.392305463552475,0.6115513443946838
160,,379.27562713623047,340.0441825389862,0.014403792098164558,0.39507877826690674,0.6297114491462708
161,,382.4974822998047,345.9034466743469,0.018888965249061584,0.3984348773956299,0.6405619382858276
162,,370.2457809448242,397.6265859603882,0.11764342337846756,0.3856726884841919,0.7363455295562744
163,,393.96740913391113,343.49863171577454,0.02071044035255909,0.4103827178478241,0.6361085772514343
164,,496.9540214538574,256.2657755613327,-0.037063486874103546,0.5176604390144348,0.474566251039505
165,,505.4739761352539,295.28913259506226,-0.022270947694778442,0.5265353918075562,0.5468317270278931
166,,473.5946559906006,287.0792555809021,-0.03681182488799095,0.4933277666568756,0.5316282510757446
167,,498.76813888549805,273.6025071144104,-0.03474043309688568,0.5195501446723938,0.5066713094711304
168,,373.98167610168457,262.25972414016724,-0.019892413169145584,0.38956424593925476,0.4856661558151245
169,,580.5974006652832,328.67143392562866,0.03916440159082413,0.6047889590263367,0.608650803565979
170,,594.8184585571289,313.8124358654022,0.02677704021334648,0.6196025609970093,0.5811341404914856
171,,622.1543312072754,276.05241537094116,0.00046984292566776276,0.6480774283409119,0.511208176612854
172,,556.2050628662109,353.655309677124,0.09534219652414322,0.5793802738189697,0.6549172401428223
173,,384.8528480529785,301.0831546783447,0.0135019076988101,0.4008883833885193,0.5575613975524902
174,,419.2006301879883,280.7632648944855,-0.030558889731764793,0.4366673231124878,0.519931972026825
175,,625.5405235290527,248.07965219020844,-0.003856296418234706,0.6516047120094299,0.4594067633152008
176,,620.3873634338379,294.83781337738037,0.02486308291554451,0.6462368369102478,0.5459959506988525
177,,488.91088485717773,381.0147750377655,0.09218191355466843,0.5092821717262268,0.7055829167366028
178,,555.190258026123,269.575315117836,-0.016599588096141815,0.5783231854438782,0.4992135465145111
179,,558.4407234191895,271.7142856121063,-0.017904186621308327,0.581709086894989,0.5031746029853821
180,,563.5213851928711,273.7048280239105,-0.01952807791531086,0.5870014429092407,0.5068607926368713
181,,569.2354202270508,274.84851121902466,-0.017299948260188103,0.5929535627365112,0.5089787244796753
182,,580.2120780944824,287.1548295021057,-0.007099965587258339,0.6043875813484192,0.5317682027816772
183,,541.4032745361328,285.7681703567505,-0.009248290210962296,0.5639617443084717,0.5292003154754639
184,,540.6511116027832,288.6183822154999,-0.008846118114888668,0.5631782412528992,0.534478485584259
185,,539.6267509460449,290.97453117370605,-0.008501963689923286,0.5621111989021301,0.538841724395752
186,,527.4593925476074,311.7416524887085,-0.0045626284554600716,0.5494368672370911,0.5772993564605713
187,,491.39230728149414,357.9083061218262,0.025201812386512756,0.5118669867515564,0.6627931594848633
188,,405.2120876312256,280.8231317996979,-0.017644088715314865,0.42209592461586,0.5200428366661072
189,,373.92871856689453,290.9758186340332,0.005399288609623909,0.38950908184051514,0.538844108581543
190,,377.9454517364502,297.46925354003906,0.011119849979877472,0.3936931788921356,0.5508689880371094
191,,541.5340232849121,283.3802855014801,-0.008161874487996101,0.5640979409217834,0.5247783064842224
192,,524.7989845275879,354.256489276886,0.04377414286136627,0.546665608882904,0.656030535697937
193,,371.0448360443115,280.7023358345032,-0.010925231501460075,0.38650503754615784,0.5198191404342651
194,,587.7802848815918,291.8303060531616,0.000611662573646754,0.6122711300849915,0.54042649269104
195,,422.4820804595947,260.90578258037567,-0.055472999811172485,0.4400855004787445,0.4831588566303253
196,,411.51208877563477,272.6486599445343,-0.038867849856615067,0.4286584258079529,0.5049049258232117
197,,408.3505439758301,261.3251566886902,-0.04234032705426216,0.425365149974823,0.48393547534942627
198,,441.54953956604004,288.5623776912689,-0.031749431043863297,0.4599474370479584,0.5343747735023499
199,,613.2196998596191,249.29886102676392,-0.009254133328795433,0.6387705206871033,0.4616645574569702
200,,600.2831840515137,250.71722388267517,-0.008800079114735126,0.6252949833869934,0.46429115533828735
201,,598.0168533325195,272.4225175380707,-0.005570924840867519,0.6229342222213745,0.5044861435890198
202,,559.313793182373,318.4432053565979,0.011848708614706993,0.5826185345649719,0.5897096395492554
203,,481.0784339904785,309.51296210289,-0.008271566592156887,0.5011233687400818,0.5731721520423889
204,,574.8473739624023,306.8481767177582,0.00657151872292161,0.5987993478775024,0.5682373642921448
205,,479.368371963501,335.2912974357605,-0.0002670939720701426,0.49934205412864685,0.6209098100662231
206,left.nasolabial_fold.center,495.7789421081543,318.2736146450043,-0.005619348026812077,0.5164363980293274,0.5893955826759338
207,,502.2651672363281,341.1436414718628,0.009939084760844707,0.5231928825378418,0.6317474842071533
208,,610.3537559509277,275.1769745349884,-0.004859555047005415,0.6357851624488831,0.5095869898796082
209,,450.15406608581543,295.1890003681183,-0.02272239699959755,0.46891048550605774,0.5466462969779968
210,,567.3601913452148,327.14778900146484,0.024581607431173325,0.5910001993179321,0.6058292388916016
211,,582.9789733886719,312.0373821258545,0.016822947189211845,0.6072697639465332,0.5778470039367676
212,,541.1034965515137,327.14701652526855,0.013136284425854683,0.5636494755744934,0.605827808380127
213,,507.1443557739258,367.16253876686096,0.05539924278855324,0.5282753705978394,0.6799306273460388
214,,541.3130950927734,340.43885350227356,0.02640332281589508,0.5638678073883057,0.6304423213005066
215,,517.313346862793,371.0292649269104,0.08518236130475998,0.5388680696487427,0.6870912313461304
216,left.nasolabial_fold.bottom,515.1359367370605,324.0051305294037,0.0012181192869320512,0.5365999341011047,0.6000095009803772
217,,429.03682708740234,287.84613132476807,-0.02197548747062683,0.44691336154937744,0.5330483913421631
218,,468.25512886047363,286.02012634277344,-0.05200387164950371,0.48776575922966003,0.5296669006347656
219,,472.9618263244629,292.7610111236572,-0.038219258189201355,0.4926685690879822,0.5421500205993652
220,,458.52782249450684,282.2236633300781,-0.061111751943826675,0.47763314843177795,0.5226364135742188
221,,357.3354721069336,302.7647066116333,0.00277065415866673,0.37222445011138916,0.5606753826141357
222,,348.587121963501,323.73437762260437,0.002554231556132436,0.36311158537864685,0.5995081067085266
223,,349.1122341156006,341.04302644729614,0.005029427818953991,0.3636585772037506,0.6315611600875854
224,,354.4226360321045,354.58131551742554,0.011122751981019974,0.3691902458667755,0.6566320657730103
225,,362.94885635375977,363.01109075546265,0.019594760611653328,0.37807172536849976,0.6722427606582642
226,,390.35473823547363,365.6950914859772,0.038026344031095505,0.40661951899528503,0.6772131323814392
227,,429.581937789917,394.09865498542786,0.0954541340470314,0.4474811851978302,0.7298123240470886
228,,411.4005661010742,355.87138295173645,0.025770554319024086,0.42854225635528564,0.6590210795402527
229,,415.3234004974365,343.9614415168762,0.01719745807349682,0.4326285421848297,0.6369656324386597
230,,414.8209762573242,328.10675382614136,0.010932151228189468,0.4321051836013794,0.6076050996780396
231,,410.8436965942383,313.12390208244324,0.007506751921027899,0.42796218395233154,0.5798590779304504
232,,405.1904582977295,301.4379143714905,0.006891132798045874,0.4220733940601349,0.5582183599472046
233,,399.8062992095947,293.4672796726227,0.005757592152804136,0.4164648950099945,0.5434579253196716
234,,430.3904342651367,391.943382024765,0.14337803423404694,0.4483233690261841,0.7258210778236389
235,,477.2650337219238,291.91566467285156,-0.032048095017671585,0.49715107679367065,0.5405845642089844
236,,431.7173767089844,280.65836906433105,-0.041623685508966446,0.4497056007385254,0.519737720489502
237,,468.3498287200928,277.80352234840393,-0.06260769069194794,0.4878644049167633,0.5144509673118591
238,,475.3688907623291,270.0217580795288,-0.058227088302373886,0.49517592787742615,0.5000402927398682
239,,470.8883857727051,276.9372868537903,-0.056493449956178665,0.4905087351799011,0.512846827507019
240,,481.7776107788086,287.992000579834,-0.028110507875680923,0.5018516778945923,0.5333185195922852
241,,476.5048885345459,267.8868752717972,-0.0618295818567276,0.496359258890152,0.49608680605888367
242,,480.08703231811523,266.00991904735565,-0.0470074899494648,0.5000906586647034,0.49261096119880676
243,,388.55515480041504,293.7764310836792,0.012670611031353474,0.404744952917099,0.5440304279327393
244,,390.8763027191162,287.55770802497864,0.004343652166426182,0.4071628153324127,0.5325142741203308
245,,392.65846252441406,283.77888321876526,-0.004816870670765638,0.40901923179626465,0.5255164504051208
246,,384.90726470947266,349.1862452030182,0.0236419215798378,0.4009450674057007,0.646641194820404
247,,376.8783760070801,359.3967068195343,0.0248382817953825,0.39258164167404175,0.6655494570732117
248,,424.3132495880127,249.95849132537842,-0.05196814239025116,0.44199296832084656,0.46288609504699707
249,,385.0584411621094,173.5981571674347,0.014005257748067379,0.40110254287719727,0.32147806882858276
250,,477.36313819885254,245.9115207195282,-0.04790504276752472,0.49725326895713806,0.45539170503616333
251,,337.01972007751465,129.09320443868637,0.07824761420488358,0.35106220841407776,0.23906148970127106
252,,398.69482040405273,206.59133970737457,0.001772211748175323,0.41530710458755493,0.3825765550136566
253,,400.0052261352539,194.28469955921173,0.0021195695735514164,0.41667211055755615,0.3597864806652069
254,,399.02177810668945,182.61903762817383,0.0052981809712946415,0.4156476855278015,0.3381834030151367
255,,389.88255500793457,168.6128532886505,0.01553077157586813,0.4061276614665985,0.31224602460861206
256,,394.28624153137207,217.12188005447388,0.004253453575074673,0.4107148349285126,0.4020775556564331
257,,353.77464294433594,188.82528841495514,-0.0022319850977510214,0.3685152530670166,0.3496764600276947
258,,355.4334354400635,203.10766518115997,-0.0010892801219597459,0.3702431619167328,0.376125305891037
259,,356.51827812194824,175.64669966697693,0.001545896171592176,0.3713732063770294,0.3252716660499573
260,,362.70435333251953,167.36158668994904,0.006368414964526892,0.3778170347213745,0.30992886424064636
261,,399.5593070983887,157.65104591846466,0.021037381142377853,0.41620761156082153,0.2919463813304901
262,,597.2797966003418,202.55135357379913,0.0008274484425783157,0.6221664547920227,0.37509509921073914
263,right.eye.corner_outer,380.5620002746582,169.77230787277222,0.018351327627897263,0.3964187502861023,0.31439316272735596
264,,395.10111808776855,120.98937392234802,0.07704287767410278,0.4115636646747589,0.22405439615249634
265,,387.0048522949219,144.22629475593567,0.03435070812702179,0.40313005447387695,0.2670857310295105
266,,458.36334228515625,195.40102422237396,-0.013460990972816944,0.4774618148803711,0.3618537485599518
267,right.lips.philtrum_ridge,519.3628120422363,239.30617332458496,-0.04099756106734276,0.5410029292106628,0.4431595802307129
268,,529.5783233642578,239.92697060108185,-0.035708237439394,0.5516440868377686,0.44430920481681824
269,,524.8963165283203,226.01040959358215,-0.03430810943245888,0.546766996383667,0.41853779554367065
270,,530.4802322387695,217.5135576725006,-0.0251604113727808,0.5525835752487183,0.40280288457870483
271,,531.5817260742188,229.90053534507751,-0.03129942715167999,0.5537309646606445,0.4257417321205139
272,,534.6171569824219,222.38186359405518,-0.022652065381407738,0.5568928718566895,0.411818265914917
273,,554.2496109008789,195.9918075799942,-0.003793687094002962,0.5773433446884155,0.3629477918148041
274,,469.3330764770508,248.2233166694641,-0.07027704268693924,0.48888862133026123,0.45967280864715576
275,,455.7806968688965,247.39676713943481,-0.07371310144662857,0.47477155923843384,0.45814216136932373
276,,346.1051273345947,149.45013284683228,0.011765864677727222,0.3605261743068695,0.2767595052719116
277,,423.59484672546387,221.75844311714172,-0.012075856328010559,0.44124463200569153,0.41066378355026245
278,right.nose.wing.tip,466.13911628723145,218.52675676345825,-0.04029785096645355,0.4855615794658661,0.40467917919158936
279,,458.8180446624756,217.66856789588928,-0.03618874028325081,0.47793546319007874,0.4030899405479431
280,,455.9519577026367,159.70011949539185,0.00041878511547110975,0.4749499559402466,0.2957409620285034
281,,438.86143684387207,248.65788280963898,-0.06527664512395859,0.4571473300457001,0.4604775607585907
282,,327.1822929382324,176.04372024536133,-0.007839499972760677,0.34081488847732544,0.3260068893432617
283,right.eyebrow.bend.lower,333.98314476013184,160.08463561534882,0.001228898297995329,0.34789910912513733,0.2964530289173126
284,,312.8582954406738,141.5048772096634,0.05540786311030388,0.3258940577507019,0.26204606890678406
285,right.eyebrow.inner_lower,339.85130310058594,231.95319771766663,-0.01698259264230728,0.35401177406311035,0.4295429587364197
286,,362.1991539001465,215.5425202846527,0.003061659401282668,0.3772907853126526,0.39915281534194946
287,,537.9846382141113,189.43227767944336,-0.00234723137691617,0.560400664806366,0.3508005142211914
288,,521.9771575927734,130.54645746946335,0.1047968715429306,0.5437262058258057,0.24175269901752472
289,,474.19246673583984,227.6200407743454,-0.03517290577292442,0.4939504861831665,0.42151859402656555
290,,478.9522075653076,237.35863208770752,-0.0358792208135128,0.49890854954719543,0.43955302238464355
291,right.lips.corner,541.6838836669922,207.4733144044876,-0.004134958144277334,0.5642540454864502,0.38420984148979187
