index,name,u,v,z_norm,x_norm,y_norm
0,center.lips.upper.outer,518.0808448791504,253.60889196395874,-0.03734253719449043,0.539667546749115,0.4696460962295532
1,,474.2146682739258,257.65528321266174,-0.07153221219778061,0.49397361278533936,0.477139413356781
2,center.nose.attachment_to_philtrum,487.2589874267578,256.55495524406433,-0.03703790903091431,0.507561445236206,0.4751017689704895
3,,429.0319347381592,269.78856682777405,-0.05457478389143944,0.44690826535224915,0.49960845708847046
4,center.nose.tip,460.52032470703125,258.32852840423584,-0.07634035497903824,0.4797086715698242,0.47838616371154785
5,,442.2501468658447,258.8992917537689,-0.07158459722995758,0.46067723631858826,0.47944313287734985
6,,397.14941024780273,259.8227387666702,-0.03751097992062569,0.4136973023414612,0.4811532199382782
7,,397.23718643188477,344.3398582935333,0.01832241751253605,0.41378873586654663,0.6376664042472839
8,,364.0642833709717,261.00152134895325,-0.030140142887830734,0.37923362851142883,0.4833361506462097
9,,346.3102626800537,261.79874897003174,-0.033387333154678345,0.3607398569583893,0.48481249809265137
10,center.front.trichion,281.78235054016113,264.87281799316406,-0.021520383656024933,0.29352328181266785,0.4905052185058594
11,,522.4654769897461,253.3136934041977,-0.03553120046854019,0.5442348718643188,0.4690994322299957
12,,527.0374488830566,253.02625179290771,-0.030838578939437866,0.5489973425865173,0.4685671329498291
13,center.lips.upper.inner,529.8507499694824,252.73576855659485,-0.023496633395552635,0.5519278645515442,0.4680292010307312
14,center.lips.lower.inner,551.4930152893066,251.41015112400055,-0.017952507361769676,0.5744718909263611,0.46557435393333435
15,,557.1627616882324,251.03141248226166,-0.0184696726500988,0.5803778767585754,0.46487298607826233
16,,564.4793701171875,250.61713993549347,-0.020088564604520798,0.5879993438720703,0.4641058146953583
17,center.lips.lower.outer,571.8937110900879,250.16075134277344,-0.016133302822709084,0.5957226157188416,0.4632606506347656
18,,584.5089340209961,254.05687987804413,-0.001064028823748231,0.6088634729385376,0.4704757034778595
19,,480.9674835205078,257.1153223514557,-0.0645868107676506,0.5010077953338623,0.47613948583602905
20,,480.83730697631836,268.5970062017441,-0.04582219943404198,0.5008721947669983,0.4974018633365631
21,,345.5009651184082,392.9682648181915,0.08073335140943527,0.35989683866500854,0.7277190089225769
22,,405.97466468811035,312.141569852829,0.0039126016199588776,0.4228902757167816,0.5780399441719055
23,,407.81670570373535,323.77731442451477,0.0051528518088161945,0.424809068441391,0.599587619304657
24,,407.7521324157715,335.06702184677124,0.009107494726777077,0.42474180459976196,0.6204944849014282
