index,name,u,v,z_norm,x_norm,y_norm
0,center.lips.upper.outer,529.4248580932617,253.55291962623596,-0.030980238690972328,0.551484227180481,0.4695424437522888
1,,486.0673713684082,256.8032419681549,-0.07366905361413956,0.5063201785087585,0.47556155920028687
2,center.nose.attachment_to_philtrum,497.68083572387695,256.189461350441,-0.037109971046447754,0.5184175372123718,0.47442492842674255
3,,439.18084144592285,270.09668827056885,-0.05999591201543808,0.4574800431728363,0.5001790523529053
4,center.nose.tip,471.7850875854492,257.6155972480774,-0.07957509905099869,0.49144279956817627,0.47706592082977295
5,,452.62850761413574,258.57889115810394,-0.07613387703895569,0.47148802876472473,0.4788497984409332
6,,406.2505531311035,260.62749803066254,-0.044836968183517456,0.42317765951156616,0.4826435148715973
7,,406.16838455200195,345.68779706954956,0.010275103151798248,0.4230920672416687,0.6401625871658325
8,,372.9246139526367,262.45689868927,-0.03924471512436867,0.3884631395339966,0.48603129386901855
9,,354.8649215698242,263.48083198070526,-0.04416942596435547,0.3696509599685669,0.48792746663093567
10,center.front.trichion,289.3161964416504,266.9997990131378,-0.03907889500260353,0.3013710379600525,0.4944440722465515
11,,532.8239822387695,253.22149515151978,-0.028336526826024055,0.5550249814987183,0.4689286947250366
12,,535.8913421630859,253.01316797733307,-0.023784678429365158,0.5582201480865479,0.4685429036617279
13,center.lips.upper.inner,537.7009391784668,252.78583467006683,-0.01751720905303955,0.5601051449775696,0.4681219160556793
14,center.lips.lower.inner,552.5531387329102,251.55124068260193,-0.012528032064437866,0.5755761861801147,0.4658356308937073
15,,558.101806640625,251.07584595680237,-0.014255237765610218,0.5813560485839844,0.46495527029037476
16,,564.9563598632812,250.6904286146164,-0.016767418012022972,0.588496208190918,0.46424153447151184
17,center.lips.lower.outer,572.2509956359863,250.27757227420807,-0.014330056495964527,0.5960947871208191,0.4634769856929779
18,,585.2362060546875,250.16810595989227,-0.0014656252460554242,0.6096210479736328,0.4632742702960968
19,,492.9155158996582,256.3894200325012,-0.06605806201696396,0.5134536623954773,0.47479522228240967
20,,492.0513725280762,269.78278934955597,-0.04703303053975105,0.5125535130500793,0.4995977580547333
21,,357.63556480407715,396.7795979976654,0.06601196527481079,0.3725370466709137,0.73477703332901
22,,415.1631259918213,312.5946271419525,-0.0025830049999058247,0.43246158957481384,0.5788789391517639
23,,416.8660068511963,324.46404576301575,-0.0014227735809981823,0.43423542380332947,0.6008593440055847
24,,416.62221908569336,336.07136964797974,0.0023120047990232706,0.4339814782142639,0.6223543882369995
25,,410.5616569519043,351.24248027801514,0.013238850049674511,0.42766839265823364,0.6504490375518799
26,,411.3142776489258,302.46015787124634,-0.0017113175708800554,0.42845237255096436,0.560111403465271
27,,381.97654724121094,333.5665512084961,-0.01069546490907669,0.3978922367095947,0.6177158355712891
28,,382.40495681762695,319.98992800712585,-0.010677441954612732,0.3983384966850281,0.5925739407539368
29,,384.4931888580322,345.9666609764099,-0.005788695067167282,0.40051373839378357,0.6406790018081665
30,,389.43151473999023,353.5653805732727,0.00026902995887212455,0.4056578278541565,0.6547507047653198
31,,418.5545539855957,361.9715631008148,0.02101966366171837,0.43599432706832886,0.6703177094459534
32,,604.3918418884277,297.53626585006714,0.020864833146333694,0.6295748353004456,0.5509930849075317
33,left.eye.corner_outer,403.6958599090576,350.14298915863037,0.014463508501648903,0.4205165207386017,0.6484129428863525
34,,414.87399101257324,398.8165211677551,0.08044546842575073,0.4321604073047638,0.7385491132736206
35,,409.58072662353516,376.6416907310486,0.03353686258196831,0.4266465902328491,0.6974846124649048
36,,470.9388828277588,323.0441701412201,-0.008675326593220234,0.4905613362789154,0.5982299447059631
37,left.lips.philtrum_ridge,526.8935966491699,271.6753399372101,-0.02932559885084629,0.548847496509552,0.5031024813652039
38,,535.2592277526855,269.4667822122574,-0.021101003512740135,0.5575616955757141,0.4990125596523285
39,,530.0947380065918,287.4344336986542,-0.019413268193602562,0.5521820187568665,0.5322859883308411
40,,533.1596374511719,297.77621626853943,-0.005834027659147978,0.5553746223449707,0.5514374375343323
41,,535.4236793518066,282.65647530555725,-0.01388403121381998,0.5577329993247986,0.5234379172325134
42,,536.3660430908203,292.3787319660187,-0.0018953807884827256,0.5587146282196045,0.5414420962333679
43,,551.0278129577637,316.7141783237457,0.02160557731986046,0.5739873051643372,0.5865077376365662
44,,485.95808029174805,268.1093806028366,-0.07239260524511337,0.5062063336372375,0.49649885296821594
