index,x_px,y_px,z_norm,x_norm,y_norm
64,240.66981506347656,245.91658115386963,-0.033241741359233856,0.47005823254585266,0.4098609685897827
65,226.32403564453125,173.3712136745453,-0.026706518605351448,0.4420391321182251,0.2889520227909088
66,224.1576385498047,167.03546047210693,-0.030629241839051247,0.4378078877925873,0.2783924341201782
67,216.37530517578125,138.0276381969452,-0.005872545298188925,0.42260801792144775,0.23004606366157532
68,189.6044921875,163.178551197052,0.025082185864448547,0.37032127380371094,0.27196425199508667
69,221.1186065673828,152.2087275981903,-0.01913268119096756,0.43187227845191956,0.2536812126636505
70,187.5257110595703,178.06144952774048,0.023392153903841972,0.36626115441322327,0.29676908254623413
71,182.3917999267578,173.63725304603577,0.05426102876663208,0.35623398423194885,0.28939542174339294
72,257.3826599121094,274.33775067329407,-0.035603247582912445,0.5027005076408386,0.4572295844554901
73,248.49012756347656,275.39656162261963,-0.026808517053723335,0.48533228039741516,0.4589942693710327
74,241.96490478515625,276.9699275493622,-0.016651632264256477,0.4725877046585083,0.46161654591560364
75,248.91578674316406,248.3067512512207,-0.032551102340221405,0.4861636459827423,0.41384458541870117
76,233.4307403564453,280.5272340774536,0.005839822348207235,0.45591941475868225,0.46754539012908936
77,237.3181915283203,281.97378516197205,-0.00463414890691638,0.4635120928287506,0.46995630860328674
78,235.5606231689453,280.25248646736145,0.0030798057559877634,0.4600793421268463,0.4670874774456024
79,251.12127685546875,244.93228197097778,-0.05850685387849808,0.4904712438583374,0.40822046995162964
80,245.37452697753906,279.0497660636902,-0.009692837484180927,0.479247123003006,0.46508294343948364
81,251.6745147705078,278.77458930015564,-0.015864050015807152,0.49155178666114807,0.4646243155002594
82,259.25396728515625,278.93895506858826,-0.021016959100961685,0.5063554048538208,0.4648982584476471
83,258.28790283203125,297.57113456726074,-0.0145758967846632,0.504468560218811,0.49595189094543457
84,257.50811767578125,291.83029532432556,-0.028414949774742126,0.5029455423355103,0.4863838255405426
85,257.9402160644531,287.0961606502533,-0.029521621763706207,0.503789484500885,0.4784936010837555
86,258.6034240722656,282.47491121292114,-0.02528279274702072,0.5050848126411438,0.4707915186882019
