index,x_px,y_px,z_norm,x_norm,y_norm
0,371.0411560535431,280.77656131982803,-0.030608756467700005,0.5014069676399231,0.5695264935493469
1,371.6466188430786,252.3052008152008,-0.0653657466173172,0.5022251605987549,0.5117752552032471
2,372.0316767692566,260.38636499643326,-0.032243091613054276,0.502745509147644,0.5281670689582825
3,363.7128818035126,219.99495747685432,-0.052320897579193115,0.49150389432907104,0.4462372362613678
4,371.4394021034241,242.73120060563087,-0.07048291712999344,0.5019451379776001,0.4923553764820099
5,371.27840995788574,229.64012837409973,-0.06700632721185684,0.5017275810241699,0.465801477432251
6,371.14811658859253,197.45994344353676,-0.03912339732050896,0.5015515089035034,0.4005272686481476
7,311.53243839740753,193.75370490550995,0.01233531255275011,0.4209897816181183,0.3930095434188843
8,370.70889472961426,178.49975782632828,-0.03509524464607239,0.5009579658508301,0.3620684742927551
9,370.4307973384857,166.7498210966587,-0.039701566100120544,0.5005821585655212,0.33823493123054504
10,369.80998516082764,112.1009883582592,-0.031873829662799835,0.4997432231903076,0.22738537192344666
11,371.23584628105164,286.13172948360443,-0.028566628694534302,0.5016700625419617,0.5803889036178589
12,371.5083861351013,292.2461202144623,-0.024020707234740257,0.5020383596420288,0.5927913188934326
13,371.8232250213623,296.5130115747452,-0.01682889275252819,0.5024638175964355,0.601446270942688
14,371.96794152259827,296.40913528203964,-0.013776666484773159,0.5026593804359436,0.601235568523407
15,372.10251331329346,302.31815361976624,-0.013906705193221569,0.5028412342071533,0.6132214069366455
16,372.24546551704407,309.349417924881,-0.015493624843657017,0.5030344128608704,0.627483606338501
17,372.4868655204773,316.49334466457367,-0.01223012339323759,0.5033606290817261,0.6419743299484253
18,373.37448358535767,325.3353182077408,0.0017368528060615063,0.504560112953186,0.6599093675613403
19,371.80355310440063,256.8327085375786,-0.05856581777334213,0.5024372339248657,0.5209588408470154
20,363.088276386261,256.19760859012604,-0.0410909540951252,0.49065983295440674,0.5196706056594849
21,276.8296992778778,154.64892354607582,0.0645400658249855,0.3740941882133484,0.3136895000934601
22,336.09081983566284,202.2358727157116,0.00026974250795319676,0.45417678356170654,0.41021475195884705
23,327.31489539146423,203.1363347172737,0.0010712284129112959,0.4423174262046814,0.41204124689102173
24,318.8971894979477,202.73068824410439,0.004312471020966768,0.4309421479701996,0.41121843457221985
25,308.3372735977173,196.91836154460907,0.014399554580450058,0.4166719913482666,0.39942872524261475
26,343.5804611444473,200.09312665462494,0.0004814670537598431,0.46429792046546936,0.40586841106414795
27,321.6577196121216,177.46835586428642,-0.0067011769860982895,0.43467259407043457,0.3599763810634613
28,331.9569605588913,178.2400083243847,-0.007085181772708893,0.448590487241745,0.36154159903526306
29,312.7344763278961,179.21316903829575,-0.0025720009580254555,0.4226141571998596,0.36351555585861206
